State		Lambda		Throughput		Latency		CPU		Time
14		9529.36950963		8955.51832941		16.6120728607		0		2014-04-13 03:42:05
14		9238.80990019		8661.29411637		17.5792242143		0		2014-04-13 03:42:35
14		8927.18212718		8621.87974394		14.9912348454		0		2014-04-13 03:43:06
14		8612.50120233		8337.79543879		13.3200315487		0		2014-04-13 03:43:36
14		8296.49182853		8113.33528869		13.721572741		0		2014-04-13 03:44:06
14		7978.5570858		7869.19409612		11.9982530615		0		2014-04-13 03:44:36
14		7660.38423309		7564.42440317		10.7981943701		0		2014-04-13 03:45:06
14		7343.18236673		7269.60387477		12.1295030519		0		2014-04-13 03:45:36
14		7027.35833013		6977.72543581		11.4393667203		0		2014-04-13 03:46:06
14		6713.87855186		6686.34822058		9.98558689493		0		2014-04-13 03:46:36
14		6404.70174462		6368.22748996		6.45604085636		0		2014-04-13 03:47:06
14		6099.62988138		6051.00557012		12.0136269253		0		2014-04-13 03:47:36
14		5815.18579659		5797.46841259		8.55958077823		0		2014-04-13 03:48:06
14		5536.61513514		5507.76711426		9.96053544969		0		2014-04-13 03:48:36
14		5262.17211874		5238.94836489		14.4725409844		0		2014-04-13 03:49:06
14		4980.69571042		4962.09229966		12.6674406769		0		2014-04-13 03:49:36
14		4707.02392701		4691.96310832		9.49967969591		0		2014-04-13 03:50:06
14		4442.70400962		4428.71169266		10.8317832086		0		2014-04-13 03:50:36
14		4188.29834731		4182.13549747		8.94275734214		0		2014-04-13 03:51:06
14		3945.07915541		3942.65618823		6.92421630141		0		2014-04-13 03:51:36
14		3739.94870477		3731.67851597		7.44191331259		0		2014-04-13 03:52:06
14		3519.37291128		3494.2238014		9.45850073628		0		2014-04-13 03:52:36
14		3323.41206443		3316.86897574		9.47664651518		0		2014-04-13 03:53:07
14		3127.63494459		3109.7906975		10.1485933626		0		2014-04-13 03:53:37
14		2947.19253452		2936.4472936		7.20601873898		0		2014-04-13 03:54:07
14		2778.93474657		2768.02801592		7.9724954786		0		2014-04-13 03:54:37
14		2628.32032625		2615.50056978		8.02841939495		0		2014-04-13 03:55:07
14		2506.60311557		2503.0379435		9.46577854031		0		2014-04-13 03:55:37
14		2384.41249061		2361.43123746		14.8371149516		0		2014-04-13 03:56:07
14		2284.39618894		2286.17127653		7.79913427245		0		2014-04-13 03:56:37
14		2194.05406664		2201.62032055		12.242390621		0		2014-04-13 03:57:07
14		2120.76732011		2092.49112484		12.1384038233		0		2014-04-13 03:57:37
14		2064.29514923		2058.91074955		8.41214864062		0		2014-04-13 03:58:07
14		2026.91886797		2018.55828466		7.29222633381		0		2014-04-13 03:58:37
14		2003.87650196		1997.51127726		15.15681798		0		2014-04-13 03:59:07
14		1998.17468923		1983.20751809		11.5164801841		0		2014-04-13 03:59:37
14		2007.92803933		2009.12096967		11.0685101667		0		2014-04-13 04:00:07
14		2035.08889851		2030.4885434		9.13522408763		0		2014-04-13 04:00:37
14		2079.69339002		2075.03463318		11.9569830955		0		2014-04-13 04:01:07
14		2141.66333529		2140.78432459		14.0143645713		0		2014-04-13 04:01:38
14		2211.15993813		2207.2164909		7.76307758285		0		2014-04-13 04:02:08
14		2304.48963476		2290.12751264		8.75794602063		0		2014-04-13 04:02:38
14		2408.2428549		2401.76409122		7.58716451613		0		2014-04-13 04:03:08
14		2533.92616506		2539.36296286		7.72765562123		0		2014-04-13 04:03:38
14		2675.67448186		2670.65206271		9.84354493742		0		2014-04-13 04:04:08
14		2832.0959986		2830.19475728		9.14956992502		0		2014-04-13 04:04:38
14		3002.86778479		2994.78560361		9.40066875537		0		2014-04-13 04:05:08
14		3166.65450354		3164.23409287		8.33385904764		0		2014-04-13 04:05:38
14		3364.92145255		3362.66711647		9.94411781147		0		2014-04-13 04:06:08
14		3564.25704698		3567.10495331		10.4162319533		0		2014-04-13 04:06:38
14		3788.08280234		3771.99640674		12.8809687163		0		2014-04-13 04:07:08
14		4022.53593976		4017.63818433		9.31291444749		0		2014-04-13 04:07:38
14		4268.04750474		4264.49739069		8.8404637879		0		2014-04-13 04:08:08
14		4524.42738491		4506.1646701		12.5685493827		0		2014-04-13 04:08:38
14		4791.41975074		4774.85629895		15.0784742404		0		2014-04-13 04:09:08
14		5049.76293373		5035.46994613		10.3321129369		0		2014-04-13 04:09:38
14		5316.16967332		5297.91626363		8.45970145841		0		2014-04-13 04:10:08
14		5606.64842998		5583.00661978		13.0802177055		0		2014-04-13 04:10:39
14		5885.74802055		5875.92592902		9.45010020539		0		2014-04-13 04:11:09
14		6187.48132945		6187.82597638		8.25890916037		0		2014-04-13 04:11:39
14		6494.50717919		6477.04615924		9.66298884396		0		2014-04-13 04:12:09
14		6804.96369505		6770.5880966		9.2113672596		0		2014-04-13 04:12:39
14		7118.34591265		7095.32304933		12.0365522898		0		2014-04-13 04:13:09
14		7434.11481037		7352.07859009		12.8576425734		0		2014-04-13 04:13:39
14		7752.01250061		7670.95334695		15.0119170193		0		2014-04-13 04:14:09
14		8069.79761757		7975.30126774		14.7301094368		0		2014-04-13 04:14:39
14		8387.00855057		8259.36446208		11.9201104482		0		2014-04-13 04:15:09
14		8702.80466112		8526.1088356		13.6302099189		0		2014-04-13 04:15:39
14		8998.96780565		8712.47270784		15.0022409932		0		2014-04-13 04:16:09
14		9309.7231532		8833.01373479		13.3656348183		0		2014-04-13 04:16:39
14		9616.37702756		9056.51378622		20.086177997		0		2014-04-13 04:17:09
14		9918.45609606		9144.81077616		15.3844293784		0		2014-04-13 04:17:39
14		10214.7815569		9165.91481712		15.4254634609		0		2014-04-13 04:18:09
14		10504.9219752		9217.5563058		15.6834645412		0		2014-04-13 04:18:39
14		10788.0967578		9362.26264139		24.6797065993		0		2014-04-13 04:19:09
14		11063.485231		9320.56788107		16.2535737627		0		2014-04-13 04:19:39
14		11330.3056348		9403.29058405		23.5069561642		0		2014-04-13 04:20:09
14		11587.8104571		9448.65753396		18.2736363636		0		2014-04-13 04:20:39
14		11835.5281022		9414.03711658		19.4084573086		0		2014-04-13 04:21:10
14		12072.4815486		9383.50480353		30.3053699166		0		2014-04-13 04:21:40
14		12298.2912414		9521.77871821		21.7960958693		0		2014-04-13 04:22:10
14		12512.0832057		9463.31738437		15.6551805657		0		2014-04-13 04:22:40
14		12702.6140391		9412.14336539		18.1365444644		0		2014-04-13 04:23:10
14		12891.668061		9442.14649486		15.2800529669		0		2014-04-13 04:23:40
14		13067.2433671		9522.23325885		16.1409918796		0		2014-04-13 04:24:10
14		13228.8012471		9342.3469027		18.78308		0		2014-04-13 04:24:40
14		13375.9276832		9607.62135618		21.0702695589		0		2014-04-13 04:25:10
14		13508.2322628		9644.21998366		21.4828653546		0		2014-04-13 04:25:40
14		13625.2559341		9592.30781807		23.0474844829		0		2014-04-13 04:26:10
14		13721.6073421		9391.93519012		18.311723084		0		2014-04-13 04:26:40
14		13808.2596276		9565.68683857		14.3593030408		0		2014-04-13 04:27:10
14		13878.8540863		9537.64226875		15.7682378261		0		2014-04-13 04:27:40
14		13933.2277765		9452.49522915		19.0438512447		0		2014-04-13 04:28:10
14		13971.2158664		9391.61049962		18.5478048203		0		2014-04-13 04:28:40
14		13992.7143917		9602.26103658		22.7379617915		0		2014-04-13 04:29:10
14		13997.6606993		9705.34351121		18.3969957357		0		2014-04-13 04:29:40
14		13986.0405834		9642.50346239		18.6157765432		0		2014-04-13 04:30:10
14		13957.9057601		9300.35516915		22.3383231105		0		2014-04-13 04:30:40
14		13913.3392444		9430.04578997		19.8551397111		0		2014-04-13 04:31:10
14		13852.450471		9382.56462659		25.1084277725		0		2014-04-13 04:31:41
14		13775.3875193		9427.21728486		15.0463909605		0		2014-04-13 04:32:11
14		13682.3196709		9506.18765475		16.2398181721		0		2014-04-13 04:32:41
14		13573.6398718		9588.64554212		18.2367989418		0		2014-04-13 04:33:11
14		13449.5593		9577.13789476		19.6013591307		0		2014-04-13 04:33:41
14		13310.353755		9760.50847647		15.6696274928		0		2014-04-13 04:34:11
14		13156.5740382		9537.83024277		27.8239912359		0		2014-04-13 04:34:41
14		12988.5496323		9473.67571075		18.2178197484		0		2014-04-13 04:35:11
14		12806.7162423		9492.99980283		20.6009690476		0		2014-04-13 04:35:41
14		12611.5880784		9652.88442135		13.4145929233		0		2014-04-13 04:36:11
14		12403.7591403		9261.09860593		24.1649029697		0		2014-04-13 04:36:41
14		12183.5097862		9439.17625243		13.8514312232		0		2014-04-13 04:37:11
15		9458.07060901		7695.78786588		21.7768294641		0		2014-04-13 04:42:12
15		9149.07492613		7827.99918329		16.7588459372		0		2014-04-13 04:42:42
15		8836.65000467		8608.14413223		15.6380855992		0		2014-04-13 04:43:12
15		8538.60499589		8405.66482738		11.3249569302		0		2014-04-13 04:43:42
15		8221.71217002		8118.33558909		13.9757556097		0		2014-04-13 04:44:12
15		7902.73048513		7801.18384677		13.0552670583		0		2014-04-13 04:44:42
15		7585.08021035		7504.53350681		13.4371988487		0		2014-04-13 04:45:12
15		7267.97957315		7226.33966528		8.27887561513		0		2014-04-13 04:45:42
15		6969.15978256		6923.36371761		9.29839698056		0		2014-04-13 04:46:12
15		6673.98721066		6636.1116337		9.90688628226		0		2014-04-13 04:46:42
15		6364.78420467		6333.95404726		12.3245492427		0		2014-04-13 04:47:12
15		6059.60481283		6041.83768495		8.26144562681		0		2014-04-13 04:47:42
15		5759.92782441		5748.98948876		11.0051048723		0		2014-04-13 04:48:12
15		5465.90425686		5449.1297514		9.04440088638		0		2014-04-13 04:48:42
15		5179.29974386		5177.34110051		8.15640427779		0		2014-04-13 04:49:12
15		4901.76250692		4905.15759579		9.03127799706		0		2014-04-13 04:49:42
15		4645.80442292		4626.2064286		11.1679462705		0		2014-04-13 04:50:13
15		4384.0079069		4380.24411006		7.47402877764		0		2014-04-13 04:50:43
15		4159.07253059		4134.92562075		8.71455180905		0		2014-04-13 04:51:13
15		3917.15385494		3899.23889984		9.24383798628		0		2014-04-13 04:51:43
15		3687.26518341		3677.77903194		8.53576409277		0		2014-04-13 04:52:13
15		3469.64087467		3453.15288064		9.64411637096		0		2014-04-13 04:52:43
15		3264.99194542		3255.36911797		9.94144876642		0		2014-04-13 04:53:13
15		3083.41020491		3067.26822147		10.8256824262		0		2014-04-13 04:53:43
15		2906.03522219		2898.16169671		8.57044937121		0		2014-04-13 04:54:13
15		2760.46943806		2742.07546799		9.25575705553		0		2014-04-13 04:54:43
15		2610.77157958		2604.56587948		10.9336003486		0		2014-04-13 04:55:13
15		2476.13699791		2453.77613418		10.7056344422		0		2014-04-13 04:55:43
15		2357.87846965		2351.93247146		12.1646068424		0		2014-04-13 04:56:13
15		2255.47848123		2250.40616724		12.1079381675		0		2014-04-13 04:56:43
15		2174.51637348		2180.85892471		8.5830496633		0		2014-04-13 04:57:13
15		2108.3726814		2098.1991949		7.99669976197		0		2014-04-13 04:57:43
15		2057.42128596		2056.76614883		8.48833581949		0		2014-04-13 04:58:13
15		2020.75939299		2013.17172092		10.2098902648		0		2014-04-13 04:58:44
15		2001.34706319		2008.31589415		6.30419592178		0		2014-04-13 04:59:14
15		1999.33480806		1998.36665105		9.33488437688		0		2014-04-13 04:59:44
15		2013.57934049		2010.46730321		6.82821770291		0		2014-04-13 05:00:14
15		2043.08049677		2036.25877139		11.7850034752		0		2014-04-13 05:00:44
15		2088.34246209		2088.22456038		9.30417491175		0		2014-04-13 05:01:14
15		2152.78219589		2146.99316425		9.79320543679		0		2014-04-13 05:01:44
15		2234.20992679		2235.06701037		5.97820524449		0		2014-04-13 05:02:14
15		2332.94091985		2327.11100932		8.29119416386		0		2014-04-13 05:02:44
15		2433.70041729		2425.86004852		9.50923565165		0		2014-04-13 05:03:14
15		2563.27594443		2557.05633106		7.79062604416		0		2014-04-13 05:03:44
15		2699.26010094		2693.24849702		11.3612703372		0		2014-04-13 05:04:14
15		2858.15821242		2851.65506708		9.48616218673		0		2014-04-13 05:04:44
15		3031.76738002		3027.16128889		7.77410421455		0		2014-04-13 05:05:14
15		3217.99339489		3216.36207423		6.70297395014		0		2014-04-13 05:05:44
15		3420.86214816		3421.60624452		7.03309829331		0		2014-04-13 05:06:14
15		3634.40877868		3626.35554655		8.35102396602		0		2014-04-13 05:06:45
15		3834.79850225		3834.45593456		10.4590940989		0		2014-04-13 05:07:15
15		4072.61696974		4066.16051681		7.63100968661		0		2014-04-13 05:07:45
15		4306.42530471		4301.08382976		12.2450727414		0		2014-04-13 05:08:15
15		4564.66843673		4578.59154044		7.47974568444		0		2014-04-13 05:08:45
15		4832.72328954		4809.11433232		8.98277559253		0		2014-04-13 05:09:15
15		5111.08071579		5107.48939198		8.07096075184		0		2014-04-13 05:09:45
15		5396.29294564		5382.09781232		10.6382676089		0		2014-04-13 05:10:15
15		5688.18609488		5654.15399567		7.23248630151		0		2014-04-13 05:10:45
15		5969.89758911		5954.01315616		8.4898366127		0		2014-04-13 05:11:15
15		6255.92808343		6222.60779527		10.9974761212		0		2014-04-13 05:11:45
15		6564.2692205		6525.8376816		11.1132317765		0		2014-04-13 05:12:15
15		6875.93177133		6835.85586458		12.0065158575		0		2014-04-13 05:12:45
15		7173.81910332		7113.76334069		11.0202781415		0		2014-04-13 05:13:15
15		7490.73789539		7453.51936998		9.51491676448		0		2014-04-13 05:13:45
15		7809.38249227		7724.21769602		12.3141508553		0		2014-04-13 05:14:15
15		8127.55231186		8041.68677409		10.7006780675		0		2014-04-13 05:14:45
15		8445.42755544		8337.45269957		10.1952801273		0		2014-04-13 05:15:15
15		8760.62439206		8630.91341454		11.6311831272		0		2014-04-13 05:15:45
15		9074.98643086		8843.53598274		13.3587719577		0		2014-04-13 05:16:15
15		9384.78214131		8955.17303431		16.2185908907		0		2014-04-13 05:16:46
15		9690.88553157		9178.18119247		15.3406349524		0		2014-04-13 05:17:16
15		9991.57713081		9314.65891755		24.9367835802		0		2014-04-13 05:17:46
15		10287.0489838		9255.67139588		16.0966016444		0		2014-04-13 05:18:16
15		10560.0875951		9571.59961157		17.637512132		0		2014-04-13 05:18:46
15		10842.0136824		9531.64059506		18.4020257262		0		2014-04-13 05:19:16
15		11115.9884105		9616.57657692		18.6533473473		0		2014-04-13 05:19:46
15		11381.165051		9560.91501065		16.4322040868		0		2014-04-13 05:20:16
15		11636.9823332		9859.12291134		17.6075197973		0		2014-04-13 05:20:46
15		11882.8529719		9544.53825466		19.0377722321		0		2014-04-13 05:21:16
15		12117.7082656		9788.87945395		19.7712803488		0		2014-04-13 05:21:46
15		12341.3874437		9930.09619197		11.6152267737		0		2014-04-13 05:22:16
15		12552.9006437		9938.57655087		18.5197289446		0		2014-04-13 05:22:46
15		12751.847496		9997.06443443		19.2004815303		0		2014-04-13 05:23:16
15		12937.5987912		10013.6127901		15.6173235053		0		2014-04-13 05:23:46
15		13109.6420555		9784.31475867		15.2582002155		0		2014-04-13 05:24:16
15		13259.2496363		9963.70297731		21.710652376		0		2014-04-13 05:24:46
15		13403.6125661		9911.66005852		11.8370998573		0		2014-04-13 05:25:16
15		13532.9316818		9860.26455385		20.4396385978		0		2014-04-13 05:25:46
15		13646.9502684		9847.22626488		17.8559132586		0		2014-04-13 05:26:17
15		13745.3994513		9960.96393797		19.6476993317		0		2014-04-13 05:26:47
15		13827.9930322		9882.09424161		17.4408064774		0		2014-04-13 05:27:17
15		13894.4591645		9963.32857634		18.3746109014		0		2014-04-13 05:27:47
15		13944.6199582		9854.03660585		18.3452486254		0		2014-04-13 05:28:17
15		13978.3392509		9936.9055815		21.5577459877		0		2014-04-13 05:28:47
15		13995.5577		9768.35925211		18.8950847596		0		2014-04-13 05:29:17
15		13996.2244098		9906.88570735		18.2164018519		0		2014-04-13 05:29:47
15		13980.3326865		10047.7456445		17.6724655203		0		2014-04-13 05:30:17
15		13947.9150076		9830.44536255		18.6398793395		0		2014-04-13 05:30:47
15		13899.0849269		10123.5056819		17.6822024691		0		2014-04-13 05:31:17
15		13837.9887542		9857.70458255		22.0824180944		0		2014-04-13 05:31:47
15		13757.6303049		10023.6199653		18.1474798146		0		2014-04-13 05:32:17
15		13661.3613624		9713.64834955		13.6752228042		0		2014-04-13 05:32:47
15		13549.4486652		10193.3476425		21.6902278264		0		2014-04-13 05:33:17
15		13422.2256102		10021.39131		14.536201443		0		2014-04-13 05:33:47
15		13280.0669012		9715.2590008		17.9939679293		0		2014-04-13 05:34:17
15		13123.2680241		9963.48695593		16.0161792513		0		2014-04-13 05:34:47
15		12952.2738356		9979.31337899		17.0137456436		0		2014-04-13 05:35:17
15		12767.6893425		9806.02898807		14.3151046543		0		2014-04-13 05:35:47
15		12569.9019257		9920.6515345		15.4507773321		0		2014-04-13 05:36:18
15		12359.4888898		9846.96190655		19.3179271921		0		2014-04-13 05:36:48
15		12136.9219764		9871.38717526		18.4255686837		0		2014-04-13 05:37:18
15		11902.9872556		9846.20353315		20.3579684291		0		2014-04-13 05:37:48
15		11658.2719441		9468.8462509		18.8154687362		0		2014-04-13 05:38:18
15		11403.3836782		9656.71126987		14.5296771886		0		2014-04-13 05:38:48
15		11138.778477		9491.58878445		16.9898586221		0		2014-04-13 05:39:18
15		10865.5144027		9636.34058228		21.3246495953		0		2014-04-13 05:39:48
15		10584.3074011		9353.18190419		16.8011549117		0		2014-04-13 05:40:18
15		10295.6712881		9517.56576944		15.9763193158		0		2014-04-13 05:40:48
15		10000.4244323		9207.27722751		16.3457141312		0		2014-04-13 05:41:18
15		9699.47338108		9195.15458211		19.1650646338		0		2014-04-13 05:41:48
15		9393.44421748		9075.49855019		14.966901366		0		2014-04-13 05:42:18
16		6902.37675318		6857.79472076		9.52304473611		0		2014-04-13 05:46:19
16		6589.76129701		6564.03077736		12.4897086671		0		2014-04-13 05:46:49
16		6297.50457598		6270.60405767		11.4606686121		0		2014-04-13 05:47:19
16		5993.25968011		5959.44329167		8.35499973946		0		2014-04-13 05:47:49
16		5695.28327055		5652.52849455		8.82998747745		0		2014-04-13 05:48:19
16		5402.56261704		5369.47418666		10.7488782895		0		2014-04-13 05:48:49
16		5117.14205043		5097.53024458		8.11697097182		0		2014-04-13 05:49:19
16		4854.10969661		4830.98478087		11.5926431041		0		2014-04-13 05:49:49
16		4600.42172548		4592.30549694		6.01217210468		0		2014-04-13 05:50:19
16		4342.03897867		4320.01591234		11.7742322345		0		2014-04-13 05:50:49
16		4092.45356932		4064.02954194		9.55799351388		0		2014-04-13 05:51:19
16		3866.34217331		3857.88727762		9.99087822365		0		2014-04-13 05:51:49
16		3638.32925588		3622.67442577		10.3890942435		0		2014-04-13 05:52:19
16		3423.79953588		3399.47763362		13.3031989359		0		2014-04-13 05:52:49
16		3222.25281759		3201.06572997		11.5492854508		0		2014-04-13 05:53:19
16		3044.03377565		3021.58496791		13.6265735867		0		2014-04-13 05:53:49
16		2879.76475585		2854.77332163		13.2108674654		0		2014-04-13 05:54:19
16		2718.98919726		2708.11634165		14.2940268193		0		2014-04-13 05:54:50
16		2572.95194295		2568.63900977		9.88888964363		0		2014-04-13 05:55:20
16		2449.89870442		2423.13149268		9.31610127675		0		2014-04-13 05:55:50
16		2336.02854705		2315.51739707		13.4603266944		0		2014-04-13 05:56:20
16		2237.07542912		2233.26771864		9.52681897449		0		2014-04-13 05:56:50
16		2163.14227802		2152.72176956		10.7539353909		0		2014-04-13 05:57:20
16		2096.12867652		2087.15694467		7.05929214015		0		2014-04-13 05:57:50
16		2046.74750389		2040.19714893		8.73467856341		0		2014-04-13 05:58:20
16		2014.33938436		2010.75703428		11.2340588235		0		2014-04-13 05:58:50
16		1999.5917034		1994.24190946		10.4288050807		0		2014-04-13 05:59:20
16		2000.91302143		1992.78760885		17.2759978175		0		2014-04-13 05:59:50
16		2019.67596087		2010.55727538		9.1948292042		0		2014-04-13 06:00:20
16		2050.92769043		2043.17277255		3.62294094619		0		2014-04-13 06:00:50
16		2102.03717629		2095.42943135		12.3004453167		0		2014-04-13 06:01:20
16		2166.90227713		2175.22228239		13.0589763598		0		2014-04-13 06:01:50
16		2251.45688194		2241.79111808		9.43014380587		0		2014-04-13 06:02:20
16		2352.00565157		2347.93659987		9.99877376543		0		2014-04-13 06:02:50
16		2469.47040989		2465.58698145		10.5690484638		0		2014-04-13 06:03:21
16		2594.75199296		2599.16118034		7.58741480058		0		2014-04-13 06:03:51
16		2733.92520437		2726.69211026		12.7176444286		0		2014-04-13 06:04:21
16		2896.38593139		2885.42498073		11.6127991296		0		2014-04-13 06:04:51
16		3063.44631373		3061.83123494		11.5614147694		0		2014-04-13 06:05:21
16		3253.21859481		3249.78490809		12.7472726792		0		2014-04-13 06:05:51
16		3456.55626154		3456.82737687		12.2643833982		0		2014-04-13 06:06:21
16		3672.74271428		3665.84618005		8.35896296163		0		2014-04-13 06:06:51
16		3888.10986113		3871.93791365		11.1003244292		0		2014-04-13 06:07:21
16		4127.39981533		4124.10022337		8.63410791731		0		2014-04-13 06:07:51
16		4377.62235178		4364.14817684		14.6455344675		0		2014-04-13 06:08:21
16		4623.80493885		4625.19712318		10.1209507677		0		2014-04-13 06:08:51
16		4877.6947639		4862.41664302		10.3634816594		0		2014-04-13 06:09:21
16		5156.73775479		5145.06936431		8.30076641901		0		2014-04-13 06:09:51
16		5443.86389708		5410.644142		7.71857824048		0		2014-04-13 06:10:21
16		5737.25019961		5728.27255888		8.51620471194		0		2014-04-13 06:10:51
16		6036.76116951		6016.63261977		9.55768825614		0		2014-04-13 06:11:21
16		6342.40024018		6333.96805525		9.64853001844		0		2014-04-13 06:11:51
16		6635.53291063		6619.15634922		6.5898889224		0		2014-04-13 06:12:21
16		6947.90265582		6899.11283454		9.41038142407		0		2014-04-13 06:12:51
16		7245.6858478		7186.58354812		11.1240736742		0		2014-04-13 06:13:22
16		7545.52463465		7506.11995187		10.8110982419		0		2014-04-13 06:13:52
16		7864.1759416		7788.34368086		13.9414472709		0		2014-04-13 06:14:22
16		8181.80998092		8075.09141267		10.6157389683		0		2014-04-13 06:14:52
16		8499.11321469		8395.39079755		10.5065717034		0		2014-04-13 06:15:22
16		8815.29409785		8689.94248463		11.869763417		0		2014-04-13 06:15:52
16		9129.4139742		8958.71800781		15.5697285123		0		2014-04-13 06:16:22
16		9439.42702846		9131.98729695		14.7440521802		0		2014-04-13 06:16:52
16		9744.75502632		9382.51155285		12.34630497		0		2014-04-13 06:17:22
16		10045.0947075		9633.45464961		15.1987442089		0		2014-04-13 06:17:52
16		10339.8278288		9810.28109358		14.2762327579		0		2014-04-13 06:18:22
16		10627.8771377		9806.4555728		16.5218933405		0		2014-04-13 06:18:52
16		10908.1774277		9980.88450008		13.4628629149		0		2014-04-13 06:19:22
16		11180.3898129		10160.8342407		19.8534708624		0		2014-04-13 06:19:52
16		11443.9120278		10144.9963375		16.8668144339		0		2014-04-13 06:20:22
16		11697.7089842		10037.9561239		14.6987513228		0		2014-04-13 06:20:52
16		11941.1060826		10243.6425592		14.7854824499		0		2014-04-13 06:21:22
16		12173.4601661		10137.8711507		15.8949411793		0		2014-04-13 06:21:52
16		12394.236438		10376.5236666		17.9280942317		0		2014-04-13 06:22:22
16		12602.8057897		10272.1586014		16.3552801174		0		2014-04-13 06:22:52
16		12798.739858		10135.5837381		17.5633122376		0		2014-04-13 06:23:22
16		12981.2334108		10287.3130443		18.7095375304		0		2014-04-13 06:23:52
16		13149.979295		10309.3916595		16.0008821618		0		2014-04-13 06:24:23
16		13296.2084689		10265.8458484		19.7437795295		0		2014-04-13 06:24:53
16		13429.5011662		10520.5686721		17.0619788963		0		2014-04-13 06:25:23
16		13555.9112686		10204.200212		18.1517795248		0		2014-04-13 06:25:53
16		13666.9403061		10277.3178328		16.9467616971		0		2014-04-13 06:26:23
16		13762.3885953		10366.1349978		17.4178141673		0		2014-04-13 06:26:53
16		13841.9362459		10343.5834821		15.8252757759		0		2014-04-13 06:27:23
16		13905.256873		10289.3075787		20.8715402079		0		2014-04-13 06:27:53
16		13952.2877156		10344.335198		14.7838129152		0		2014-04-13 06:28:23
16		13982.8973549		10298.3862303		17.7781995005		0		2014-04-13 06:28:53
16		13996.9650793		10312.8351594		17.8062711078		0		2014-04-13 06:29:23
16		13994.4664272		10453.5610546		18.2244880724		0		2014-04-13 06:29:53
16		13975.4010475		10178.7829139		16.9676333308		0		2014-04-13 06:30:23
16		13939.8389461		10309.2695801		20.3991869281		0		2014-04-13 06:30:53
16		13887.873507		10265.2863508		18.8984461846		0		2014-04-13 06:31:23
16		13819.6338584		10303.0472621		20.7247148085		0		2014-04-13 06:31:53
16		13735.2571429		10456.9193034		16.1773314537		0		2014-04-13 06:32:23
16		13635.0158434		10373.2840316		14.5486258618		0		2014-04-13 06:32:53
16		13526.0577773		10322.2190786		21.036515873		0		2014-04-13 06:33:23
16		13395.8531828		10530.0314175		19.0548380751		0		2014-04-13 06:33:53
16		13250.7433537		10443.7222824		14.2771416		0		2014-04-13 06:34:23
16		13091.1372736		10391.4459198		16.900904831		0		2014-04-13 06:34:54
16		12917.4625605		10456.2285943		21.5311362007		0		2014-04-13 06:35:24
16		12730.0293983		10333.8270473		14.9245265302		0		2014-04-13 06:35:54
16		12529.6599084		10408.1221942		14.2361526882		0		2014-04-13 06:36:24
16		12316.5740847		10248.540892		16.5146901135		0		2014-04-13 06:36:54
16		12091.5960919		10275.3421528		13.8807973408		0		2014-04-13 06:37:24
16		11855.1680177		10067.511983		12.9451113416		0		2014-04-13 06:37:54
16		11608.1226918		10099.0991371		16.0290997645		0		2014-04-13 06:38:24
16		11350.9056766		9951.2145326		17.0717756614		0		2014-04-13 06:38:54
16		11084.227713		9935.12523979		12.0751373457		0		2014-04-13 06:39:24
16		10808.8744571		10062.8870337		16.7818675034		0		2014-04-13 06:39:54
16		10525.7113		9959.85268375		12.3121369637		0		2014-04-13 06:40:24
16		10235.3595363		9696.63994135		13.5180189656		0		2014-04-13 06:40:54
16		9938.4329862		9438.54599665		16.2112150344		0		2014-04-13 06:41:24
16		9635.73562955		9361.05670331		15.4619542703		0		2014-04-13 06:41:54
16		9327.79241796		9089.73265534		13.8395929143		0		2014-04-13 06:42:24
16		9016.30029647		8819.11405546		13.6298124873		0		2014-04-13 06:42:54
16		8701.38935156		8551.77856824		13.0874621781		0		2014-04-13 06:43:24
16		8384.7926231		8296.14994898		13.3825707719		0		2014-04-13 06:43:54
16		8101.74380443		7990.59825811		14.7437005198		0		2014-04-13 06:44:24
16		7783.67451593		7707.94543695		13.6495331384		0		2014-04-13 06:44:54
16		7466.1414083		7420.20369982		9.40428674316		0		2014-04-13 06:45:25
16		7149.14312939		7113.17691539		8.75592491391		0		2014-04-13 06:45:55
16		6851.7642938		6826.24435816		10.8481657722		0		2014-04-13 06:46:25
17		4538.50158606		4501.40343369		13.558679633		0		2014-04-13 06:50:25
17		4294.0520337		4271.81114803		12.1624412488		0		2014-04-13 06:50:55
17		4046.16659479		4043.41059612		10.5771978004		0		2014-04-13 06:51:25
17		3809.73020503		3803.81985724		5.68480810707		0		2014-04-13 06:51:55
17		3597.31251352		3572.31755186		12.7965375955		0		2014-04-13 06:52:25
17		3383.89923191		3383.50879246		6.11114097544		0		2014-04-13 06:52:55
17		3196.10790199		3185.71998017		6.16229928882		0		2014-04-13 06:53:25
17		3010.04313046		2999.337666		10.9853677937		0		2014-04-13 06:53:56
17		2838.28747198		2820.72184049		14.0363671619		0		2014-04-13 06:54:26
17		2689.13263041		2676.64945972		10.9745730573		0		2014-04-13 06:54:56
17		2546.49388386		2538.80456129		12.5110570394		0		2014-04-13 06:55:26
17		2426.38776776		2412.34818286		11.0254468256		0		2014-04-13 06:55:56
17		2320.33720915		2309.8138292		11.788125374		0		2014-04-13 06:56:26
17		2223.91241915		2219.24541902		8.95897842732		0		2014-04-13 06:56:56
17		2144.88702549		2143.64617226		8.54688945781		0		2014-04-13 06:57:26
